Amount,Classification_Tag,Status,Year,Month,Day,Hour,DayOfWeek
9506.38,Pre_Funding,Completed,2024,2,5,2,Monday
8728.16,Pre_Funding,Completed,2024,2,29,22,Thursday
7449.48,Transfers,Completed,2024,2,16,2,Friday
1935.71,Withdrawals,Completed,2024,2,1,19,Thursday
2428.48,Transfers,Completed,2024,2,19,6,Monday
8376.44,Transfers,Completed,2024,2,15,4,Thursday
274.24,Pre_Funding,Cancelled,2024,2,24,4,Saturday
3518.21,Pre_Funding,Completed,2024,2,2,15,Friday
9558.18,Transfers,Completed,2024,1,29,11,Monday
2066.32,Card_Payments,Chargeback,2024,2,7,4,Wednesday
993.18,Withdrawals,Completed,2024,1,29,17,Monday
443.13,Bill_Payments,Pending,2024,2,5,3,Monday
7321.1,Card_Payments,Cancelled,2024,2,3,23,Saturday
3538.65,Transfers,Completed,2024,1,3,10,Wednesday
1233.83,Pre_Funding,Completed,2024,2,16,15,Friday
658.26,Transfers,Completed,2024,1,9,7,Tuesday
4885.24,Pre_Funding,Cancelled,2024,2,21,4,Wednesday
984.66,Transfers,Completed,2024,1,12,0,Friday
3465.98,Card_Payments,Pending,2024,1,13,20,Saturday
810.36,Card_Payments,Completed,2024,1,12,22,Friday
2935.74,Card_Payments,Completed,2024,1,18,5,Thursday
3069.0,Withdrawals,Completed,2024,2,15,16,Thursday
2931.22,Transfers,Completed,2024,2,22,15,Thursday
9681.42,Transfers,Completed,2024,2,22,3,Thursday
713.71,Bill_Payments,Completed,2024,1,5,8,Friday
1667.49,Transfers,Completed,2024,2,11,2,Sunday
5426.75,Bill_Payments,Completed,2024,2,2,21,Friday
787.29,Pre_Funding,Completed,2024,1,5,15,Friday
3983.53,Transfers,Completed,2024,1,18,12,Thursday
7238.19,Transfers,Completed,2024,1,4,0,Thursday
7352.67,Card_Payments,Refunded,2024,2,21,7,Wednesday
6783.79,Card_Payments,Completed,2024,2,3,9,Saturday
7293.29,Card_Payments,Completed,2024,1,25,9,Thursday
7920.74,Card_Payments,Completed,2024,2,28,10,Wednesday
3178.39,Transfers,Cancelled,2024,1,29,21,Monday
4630.68,Pre_Funding,Completed,2024,2,23,19,Friday
8234.26,Bill_Payments,Completed,2024,2,7,20,Wednesday
3771.21,Bill_Payments,Cancelled,2024,2,17,15,Saturday
1676.89,Withdrawals,Completed,2024,1,29,7,Monday
4758.14,Withdrawals,Completed,2024,1,9,21,Tuesday
2985.05,Bill_Payments,Completed,2024,2,23,20,Friday
3795.81,Transfers,Completed,2024,1,20,2,Saturday
6675.09,Bill_Payments,Completed,2024,1,26,5,Friday
4658.15,Bill_Payments,Completed,2024,2,4,22,Sunday
3167.43,Card_Payments,Completed,2024,1,5,5,Friday
68.06,Card_Payments,Completed,2024,2,17,16,Saturday
4873.9,Transfers,Completed,2024,1,23,9,Tuesday
3773.38,Bill_Payments,Completed,2024,1,8,18,Monday
5568.94,Pre_Funding,Completed,2024,1,11,5,Thursday
7382.96,Card_Payments,Completed,2024,2,19,23,Monday
9175.89,Pre_Funding,Completed,2024,2,28,19,Wednesday
3037.72,Card_Payments,Completed,2024,2,14,19,Wednesday
3762.08,Transfers,Completed,2024,1,11,11,Thursday
8950.64,Card_Payments,Completed,2024,2,17,19,Saturday
3620.71,Withdrawals,Completed,2024,1,5,17,Friday
2277.92,Card_Payments,Completed,2024,2,18,23,Sunday
828.67,Transfers,Refunded,2024,2,21,9,Wednesday
2978.34,Bill_Payments,Pending,2024,2,14,5,Wednesday
9335.23,Pre_Funding,Cancelled,2024,1,20,15,Saturday
9806.15,Card_Payments,Completed,2024,2,17,12,Saturday
1986.28,Pre_Funding,Completed,2024,2,14,23,Wednesday
2398.72,Card_Payments,Completed,2024,1,19,5,Friday
8520.14,Pre_Funding,Completed,2024,1,10,22,Wednesday
8084.67,Card_Payments,Pending,2024,1,30,12,Tuesday
1568.76,Bill_Payments,Completed,2024,1,12,21,Friday
1938.12,Card_Payments,Refunded,2024,2,15,18,Thursday
5406.21,Withdrawals,Chargeback,2024,2,11,6,Sunday
3672.75,Withdrawals,Completed,2024,2,21,20,Wednesday
1267.89,Bill_Payments,Completed,2024,2,16,16,Friday
8559.28,Pre_Funding,Pending,2024,1,22,21,Monday
8906.69,Withdrawals,Completed,2024,2,17,22,Saturday
1302.76,Card_Payments,Completed,2024,3,1,7,Friday
3201.97,Card_Payments,Completed,2024,1,15,15,Monday
4138.95,Card_Payments,Refunded,2024,1,30,16,Tuesday
3205.49,Card_Payments,Pending,2024,2,23,8,Friday
7341.27,Withdrawals,Completed,2024,2,28,5,Wednesday
2456.25,Transfers,Completed,2024,1,23,6,Tuesday
8943.22,Pre_Funding,Completed,2024,2,27,7,Tuesday
666.16,Withdrawals,Completed,2024,1,30,11,Tuesday
1710.56,Withdrawals,Completed,2024,1,26,23,Friday
4808.45,Card_Payments,Completed,2024,2,22,21,Thursday
1093.73,Transfers,Completed,2024,1,5,14,Friday
3837.55,Bill_Payments,Completed,2024,1,24,1,Wednesday
1257.09,Withdrawals,Completed,2024,1,11,7,Thursday
2467.08,Card_Payments,Completed,2024,2,22,8,Thursday
395.48,Transfers,Completed,2024,2,6,5,Tuesday
9259.98,Card_Payments,Completed,2024,2,8,1,Thursday
2990.91,Withdrawals,Refunded,2024,2,3,16,Saturday
1057.12,Transfers,Completed,2024,2,16,14,Friday
1606.33,Card_Payments,Completed,2024,1,25,17,Thursday
9101.01,Bill_Payments,Completed,2024,1,30,0,Tuesday
9372.41,Withdrawals,Completed,2024,1,19,21,Friday
4076.79,Withdrawals,Completed,2024,1,29,14,Monday
2802.25,Bill_Payments,Completed,2024,2,9,9,Friday
4244.0,Withdrawals,Completed,2024,1,6,10,Saturday
9686.71,Transfers,Completed,2024,1,20,9,Saturday
1770.86,Transfers,Completed,2024,2,7,10,Wednesday
692.6,Bill_Payments,Completed,2024,1,3,14,Wednesday
9148.83,Pre_Funding,Completed,2024,2,25,5,Sunday
232.42,Withdrawals,Completed,2024,1,23,20,Tuesday
9826.83,Card_Payments,Completed,2024,2,3,4,Saturday
2871.38,Pre_Funding,Completed,2024,1,13,23,Saturday
1424.92,Pre_Funding,Completed,2024,1,15,0,Monday
2820.82,Pre_Funding,Completed,2024,2,12,7,Monday
6218.91,Card_Payments,Completed,2024,2,15,6,Thursday
3320.94,Transfers,Completed,2024,2,21,6,Wednesday
6321.32,Withdrawals,Completed,2024,2,14,22,Wednesday
2259.21,Withdrawals,Completed,2024,2,20,2,Tuesday
5160.69,Card_Payments,Completed,2024,1,27,3,Saturday
4905.05,Withdrawals,Completed,2024,2,28,17,Wednesday
3003.01,Transfers,Refunded,2024,2,6,21,Tuesday
685.73,Pre_Funding,Completed,2024,2,23,10,Friday
4212.13,Card_Payments,Pending,2024,2,20,5,Tuesday
4938.9,Pre_Funding,Completed,2024,2,10,23,Saturday
6441.36,Withdrawals,Completed,2024,1,22,15,Monday
8969.46,Transfers,Completed,2024,1,11,18,Thursday
3839.54,Bill_Payments,Completed,2024,1,30,5,Tuesday
988.9,Withdrawals,Completed,2024,2,8,21,Thursday
3715.86,Pre_Funding,Completed,2024,2,13,1,Tuesday
4797.1,Pre_Funding,Completed,2024,2,15,19,Thursday
9256.87,Bill_Payments,Completed,2024,2,6,16,Tuesday
3895.6,Bill_Payments,Completed,2024,2,5,3,Monday
6937.35,Pre_Funding,Completed,2024,2,11,21,Sunday
6206.99,Withdrawals,Completed,2024,1,14,8,Sunday
6996.3,Transfers,Completed,2024,2,4,12,Sunday
3703.08,Withdrawals,Completed,2024,1,26,7,Friday
1590.98,Card_Payments,Completed,2024,2,20,1,Tuesday
5862.14,Transfers,Completed,2024,1,5,1,Friday
8832.89,Bill_Payments,Completed,2024,1,5,21,Friday
2235.64,Withdrawals,Completed,2024,2,18,6,Sunday
254.05,Transfers,Completed,2024,1,3,4,Wednesday
4878.97,Card_Payments,Pending,2024,2,2,4,Friday
2083.15,Bill_Payments,Completed,2024,2,2,12,Friday
3004.19,Pre_Funding,Completed,2024,1,13,22,Saturday
7646.87,Pre_Funding,Completed,2024,2,19,13,Monday
623.8,Pre_Funding,Completed,2024,1,14,15,Sunday
7785.33,Transfers,Completed,2024,1,28,9,Sunday
7828.14,Withdrawals,Cancelled,2024,2,3,15,Saturday
5597.45,Bill_Payments,Completed,2024,1,11,8,Thursday
4429.86,Pre_Funding,Completed,2024,1,19,1,Friday
5069.84,Bill_Payments,Completed,2024,2,5,19,Monday
4531.02,Card_Payments,Completed,2024,2,6,14,Tuesday
7364.09,Pre_Funding,Completed,2024,2,12,9,Monday
458.5,Pre_Funding,Completed,2024,2,15,21,Thursday
4257.25,Withdrawals,Completed,2024,2,28,19,Wednesday
8688.34,Pre_Funding,Completed,2024,1,31,12,Wednesday
1237.16,Withdrawals,Completed,2024,2,29,4,Thursday
7560.12,Pre_Funding,Pending,2024,1,14,21,Sunday
8013.19,Card_Payments,Pending,2024,3,1,6,Friday
7301.65,Card_Payments,Pending,2024,2,14,16,Wednesday
1650.89,Card_Payments,Chargeback,2024,1,30,15,Tuesday
9394.66,Pre_Funding,Completed,2024,2,3,0,Saturday
2008.17,Pre_Funding,Completed,2024,1,17,4,Wednesday
9230.56,Withdrawals,Completed,2024,1,26,2,Friday
7020.38,Bill_Payments,Completed,2024,1,8,13,Monday
7342.03,Card_Payments,Completed,2024,2,13,2,Tuesday
996.69,Withdrawals,Refunded,2024,1,10,11,Wednesday
7273.97,Transfers,Completed,2024,1,22,17,Monday
6248.92,Transfers,Cancelled,2024,1,12,5,Friday
3156.25,Transfers,Chargeback,2024,2,26,0,Monday
8501.99,Withdrawals,Completed,2024,2,1,11,Thursday
6930.95,Transfers,Completed,2024,1,24,23,Wednesday
888.91,Card_Payments,Completed,2024,2,29,5,Thursday
9153.45,Withdrawals,Completed,2024,1,31,9,Wednesday
9189.66,Withdrawals,Completed,2024,1,24,7,Wednesday
1103.02,Card_Payments,Completed,2024,2,2,13,Friday
8572.81,Card_Payments,Completed,2024,2,5,8,Monday
8797.77,Pre_Funding,Completed,2024,1,5,23,Friday
2042.01,Pre_Funding,Completed,2024,1,15,0,Monday
6657.58,Card_Payments,Completed,2024,2,3,22,Saturday
709.18,Transfers,Refunded,2024,3,1,21,Friday
7204.19,Card_Payments,Pending,2024,2,3,21,Saturday
7794.58,Card_Payments,Completed,2024,1,2,4,Tuesday
7979.55,Card_Payments,Cancelled,2024,2,10,20,Saturday
2872.12,Bill_Payments,Cancelled,2024,2,7,11,Wednesday
7688.22,Card_Payments,Completed,2024,2,8,0,Thursday
1508.78,Withdrawals,Completed,2024,2,29,15,Thursday
8330.59,Withdrawals,Completed,2024,1,17,10,Wednesday
3318.48,Bill_Payments,Completed,2024,2,12,23,Monday
807.71,Card_Payments,Completed,2024,2,23,13,Friday
7646.76,Withdrawals,Completed,2024,2,21,16,Wednesday
4250.32,Pre_Funding,Completed,2024,1,12,14,Friday
3368.56,Card_Payments,Completed,2024,1,8,5,Monday
7650.75,Pre_Funding,Completed,2024,1,12,6,Friday
9517.34,Bill_Payments,Cancelled,2024,1,6,1,Saturday
2879.39,Pre_Funding,Completed,2024,1,30,19,Tuesday
5260.66,Pre_Funding,Completed,2024,2,7,7,Wednesday
6833.24,Withdrawals,Completed,2024,2,26,21,Monday
165.06,Transfers,Completed,2024,2,29,11,Thursday
2460.38,Bill_Payments,Completed,2024,2,2,1,Friday
4437.58,Bill_Payments,Cancelled,2024,1,9,23,Tuesday
303.13,Transfers,Completed,2024,1,2,18,Tuesday
1764.39,Pre_Funding,Completed,2024,1,3,23,Wednesday
1373.45,Bill_Payments,Completed,2024,2,17,3,Saturday
6112.49,Card_Payments,Completed,2024,1,26,6,Friday
5067.08,Card_Payments,Completed,2024,1,16,17,Tuesday
1889.82,Withdrawals,Completed,2024,1,4,22,Thursday
5479.33,Withdrawals,Completed,2024,1,10,4,Wednesday
8069.64,Pre_Funding,Completed,2024,2,19,22,Monday
7677.91,Bill_Payments,Completed,2024,1,5,1,Friday
5996.23,Withdrawals,Completed,2024,2,3,11,Saturday
2192.84,Transfers,Completed,2024,2,13,7,Tuesday
1517.71,Bill_Payments,Completed,2024,1,20,19,Saturday
137.05,Transfers,Completed,2024,1,15,1,Monday
3911.47,Transfers,Completed,2024,1,17,16,Wednesday
9412.1,Card_Payments,Pending,2024,2,11,15,Sunday
862.42,Card_Payments,Pending,2024,1,4,0,Thursday
1220.86,Pre_Funding,Completed,2024,2,8,13,Thursday
4831.4,Bill_Payments,Completed,2024,2,5,0,Monday
7563.62,Bill_Payments,Completed,2024,1,21,5,Sunday
8360.91,Withdrawals,Completed,2024,1,25,3,Thursday
3253.36,Pre_Funding,Cancelled,2024,1,22,4,Monday
2194.5,Pre_Funding,Completed,2024,1,21,14,Sunday
6875.56,Card_Payments,Completed,2024,2,8,9,Thursday
91.42,Bank_Charges,Completed,2024,1,25,18,Thursday
91.52,Bank_Charges,Completed,2024,2,8,3,Thursday
56.57,Bank_Charges,Completed,2024,2,12,9,Monday
81.69,Bank_Charges,Completed,2024,2,3,18,Saturday
12.6,Bank_Charges,Completed,2024,2,22,5,Thursday
57.24,Bank_Charges,Pending,2024,2,28,1,Wednesday
81.33,Bank_Charges,Completed,2024,2,14,15,Wednesday
25.44,Bank_Charges,Completed,2024,2,24,3,Saturday
29.95,Bank_Charges,Cancelled,2024,1,13,20,Saturday
17.54,Bank_Charges,Completed,2024,2,21,5,Wednesday
64.81,Bank_Charges,Completed,2024,1,26,15,Friday
61.78,Bank_Charges,Completed,2024,1,21,19,Sunday
26.17,Bank_Charges,Completed,2024,2,12,12,Monday
59.87,Bank_Charges,Completed,2024,1,13,8,Saturday
19.0,Bank_Charges,Completed,2024,2,21,22,Wednesday
15.15,Bank_Charges,Completed,2024,2,24,12,Saturday
39.04,Bank_Charges,Completed,2024,1,17,21,Wednesday
19.09,Bank_Charges,Completed,2024,1,30,2,Tuesday
54.13,Bank_Charges,Completed,2024,2,17,20,Saturday
37.51,Bank_Charges,Pending,2024,1,19,10,Friday
17.98,Bank_Charges,Completed,2024,2,8,5,Thursday
76.88,Bank_Charges,Completed,2024,1,14,5,Sunday
6.56,Bank_Charges,Completed,2024,1,26,10,Friday
71.66,Bank_Charges,Completed,2024,1,11,0,Thursday
22.35,Bank_Charges,Completed,2024,2,5,23,Monday
48.23,Bank_Charges,Completed,2024,1,29,12,Monday
18.23,Bank_Charges,Completed,2024,2,24,19,Saturday
66.23,Bank_Charges,Completed,2024,2,29,13,Thursday
36.13,Bank_Charges,Completed,2024,2,10,14,Saturday
46.75,Bank_Charges,Completed,2024,1,4,17,Thursday
61.9,Bank_Charges,Completed,2024,2,13,11,Tuesday
49.79,Bank_Charges,Completed,2024,2,13,6,Tuesday
12.92,Bank_Charges,Completed,2024,1,1,19,Monday
72.99,Bank_Charges,Completed,2024,2,14,13,Wednesday
36.38,Bank_Charges,Completed,2024,2,11,11,Sunday
6.94,Bank_Charges,Completed,2024,1,5,11,Friday
5.81,Bank_Charges,Completed,2024,2,3,3,Saturday
20.67,Bank_Charges,Completed,2024,2,27,16,Tuesday
26.82,Bank_Charges,Completed,2024,1,2,8,Tuesday
34.08,Bank_Charges,Completed,2024,2,14,7,Wednesday
70.11,Bank_Charges,Completed,2024,3,1,16,Friday
3.78,Bank_Charges,Completed,2024,2,28,6,Wednesday
86.23,Bank_Charges,Completed,2024,2,2,12,Friday
72.28,Bank_Charges,Completed,2024,1,2,0,Tuesday
46.81,Bank_Charges,Refunded,2024,2,3,14,Saturday
46.6,Bank_Charges,Pending,2024,1,19,22,Friday
49.39,Bank_Charges,Completed,2024,2,3,6,Saturday
62.53,Bank_Charges,Pending,2024,2,24,16,Saturday
18.98,Bank_Charges,Completed,2024,1,12,15,Friday
78.18,Bank_Charges,Completed,2024,2,13,20,Tuesday
