Transaction_ID,Customer_ID,Transaction_Date,Description,Amount,Classification_Tag,Transaction_Time,Status,Disputed,FraudFlag,IsDuplicate,VerificationStatus,SettlementStatus,HighValue,ManualReviewFlag,Classified_Status
TXN663072,CUST0196,24/01/2024,Auto-generated Withdrawals transaction - TX Ref 55631,8182.07,Withdrawals,21:26:32,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN463094,CUST0079,07/02/2024,Auto-generated Pre-Funding transaction - TX Ref 34349,6911.89,Pre-Funding,22:11:13,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN263728,CUST0066,12/01/2024,Auto-generated Pre-Funding transaction - TX Ref 71646,9347.94,Pre-Funding,07:23:30,Cancelled,False,False,False,Completed,Settled,True,True,Pending
TXN201190,CUST0120,03/02/2024,Auto-generated Pre-Funding transaction - TX Ref 59205,6254.91,Pre-Funding,21:47:34,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN937756,CUST0026,07/02/2024,Auto-generated Card Payments transaction - TX Ref 41658,4795.32,Card Payments,12:26:15,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN284559,CUST0063,22/01/2024,Auto-generated Bill Payments transaction - TX Ref 54919,3287.12,Bill Payments,11:20:30,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN125931,CUST0116,07/02/2024,Auto-generated Withdrawals transaction - TX Ref 47606,6515.24,Withdrawals,15:38:42,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN406924,CUST0024,27/02/2024,Auto-generated Card Payments transaction - TX Ref 73224,6167.87,Card Payments,10:46:11,Chargeback,False,False,False,Completed,Settled,True,False,Completed
TXN404483,CUST0086,15/01/2024,Auto-generated Card Payments transaction - TX Ref 49932,4872.2,Card Payments,15:41:58,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN560414,CUST0099,20/01/2024,Auto-generated Transfers transaction - TX Ref 30317,6822.6,Transfers,07:09:19,Cancelled,False,False,False,Completed,Settled,True,False,Completed
TXN605310,CUST0015,22/02/2024,Auto-generated Withdrawals transaction - TX Ref 36291,7342.03,Withdrawals,23:16:01,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN572663,CUST0137,11/02/2024,Auto-generated Transfers transaction - TX Ref 93638,4187.63,Transfers,09:01:02,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN550220,CUST0026,19/02/2024,Auto-generated Withdrawals transaction - TX Ref 67829,7787.07,Withdrawals,13:43:52,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN105335,CUST0026,05/01/2024,Auto-generated Bill Payments transaction - TX Ref 80023,1417.93,Bill Payments,10:30:56,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN705166,CUST0141,26/02/2024,Auto-generated Withdrawals transaction - TX Ref 76351,465.14,Withdrawals,22:01:41,Completed,False,False,False,Pending,Settled,False,False,Pending
TXN156825,CUST0056,09/02/2024,Auto-generated Pre-Funding transaction - TX Ref 92578,8888.68,Pre-Funding,04:58:27,Cancelled,False,False,False,Completed,Settled,True,True,Pending
TXN414023,CUST0062,17/02/2024,Auto-generated Pre-Funding transaction - TX Ref 44785,4671.11,Pre-Funding,23:14:47,Cancelled,False,False,False,Completed,Settled,True,True,Pending
TXN893534,CUST0168,18/01/2024,Auto-generated Pre-Funding transaction - TX Ref 14475,7226.09,Pre-Funding,06:35:04,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN609723,CUST0029,02/02/2024,Auto-generated Withdrawals transaction - TX Ref 14111,6072.59,Withdrawals,20:07:54,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN137728,CUST0117,23/02/2024,Auto-generated Card Payments transaction - TX Ref 81868,3611.35,Card Payments,17:20:12,Cancelled,False,False,False,Completed,Settled,True,False,Completed
TXN813222,CUST0096,20/01/2024,Auto-generated Transfers transaction - TX Ref 61084,6395.28,Transfers,13:28:59,Completed,False,False,False,Failed,Settled,True,False,Pending
TXN162300,CUST0106,24/02/2024,Auto-generated Pre-Funding transaction - TX Ref 42203,2972.25,Pre-Funding,15:42:04,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN709496,CUST0083,23/01/2024,Auto-generated Transfers transaction - TX Ref 96466,8960.9,Transfers,01:37:15,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN320662,CUST0185,19/01/2024,Auto-generated Withdrawals transaction - TX Ref 98748,1134.29,Withdrawals,06:51:58,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN715471,CUST0076,26/02/2024,Auto-generated Transfers transaction - TX Ref 67943,7310.08,Transfers,00:48:51,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN177717,CUST0109,26/01/2024,Auto-generated Pre-Funding transaction - TX Ref 83312,4912.88,Pre-Funding,08:42:27,Completed,False,False,False,Pending,Settled,True,True,Pending
TXN334593,CUST0165,31/01/2024,Auto-generated Transfers transaction - TX Ref 49820,5609.82,Transfers,21:21:00,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN401296,CUST0122,07/01/2024,Auto-generated Transfers transaction - TX Ref 24585,9154.02,Transfers,01:03:23,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN398117,CUST0120,16/02/2024,Auto-generated Pre-Funding transaction - TX Ref 69929,7362.73,Pre-Funding,15:10:57,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN285481,CUST0092,15/02/2024,Auto-generated Pre-Funding transaction - TX Ref 51600,8430.5,Pre-Funding,15:34:25,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN419411,CUST0186,27/01/2024,Auto-generated Card Payments transaction - TX Ref 72841,9183.22,Card Payments,16:37:32,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN689582,CUST0074,30/01/2024,Auto-generated Transfers transaction - TX Ref 89314,7981.57,Transfers,04:01:50,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN916067,CUST0183,20/01/2024,Auto-generated Pre-Funding transaction - TX Ref 22764,1123.12,Pre-Funding,13:49:02,Refunded,False,False,False,Failed,Settled,True,True,Pending
TXN447213,CUST0155,29/01/2024,Auto-generated Card Payments transaction - TX Ref 25142,2986.94,Card Payments,02:23:59,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN862299,CUST0193,04/02/2024,Auto-generated Card Payments transaction - TX Ref 93687,9982.61,Card Payments,01:59:07,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN631845,CUST0096,01/03/2024,Auto-generated Bill Payments transaction - TX Ref 82091,2387.21,Bill Payments,12:01:21,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN916795,CUST0061,14/01/2024,Auto-generated Transfers transaction - TX Ref 74839,3888.97,Transfers,21:13:50,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN524589,CUST0100,02/01/2024,Auto-generated Withdrawals transaction - TX Ref 14105,8140.09,Withdrawals,13:22:02,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN896337,CUST0131,22/02/2024,Auto-generated Bill Payments transaction - TX Ref 50925,6281.05,Bill Payments,04:02:54,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN660511,CUST0056,14/02/2024,Auto-generated Bill Payments transaction - TX Ref 50909,2500.35,Bill Payments,07:40:21,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN762513,CUST0095,18/02/2024,Auto-generated Bill Payments transaction - TX Ref 52757,559.48,Bill Payments,18:58:31,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN358812,CUST0140,06/01/2024,Auto-generated Card Payments transaction - TX Ref 13695,8259.73,Card Payments,13:59:23,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN373813,CUST0012,08/01/2024,Auto-generated Card Payments transaction - TX Ref 98935,3457.78,Card Payments,14:27:34,Completed,False,False,False,Failed,Settled,True,False,Pending
TXN211657,CUST0200,01/02/2024,Auto-generated Card Payments transaction - TX Ref 13628,2313.75,Card Payments,08:21:19,Cancelled,False,False,False,Completed,Settled,True,False,Completed
TXN693297,CUST0065,08/02/2024,Auto-generated Transfers transaction - TX Ref 48767,5605.59,Transfers,09:16:53,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN829399,CUST0077,23/01/2024,Auto-generated Bill Payments transaction - TX Ref 15722,6774.31,Bill Payments,20:47:32,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN535750,CUST0174,18/01/2024,Auto-generated Card Payments transaction - TX Ref 26761,7652.23,Card Payments,10:54:11,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN300795,CUST0106,31/01/2024,Auto-generated Pre-Funding transaction - TX Ref 18605,830.03,Pre-Funding,17:44:46,Pending,False,False,False,Completed,Not Settled,False,False,Pending
TXN967046,CUST0115,23/01/2024,Auto-generated Bill Payments transaction - TX Ref 51504,635.49,Bill Payments,11:54:46,Chargeback,False,False,False,Completed,Settled,False,False,Completed
TXN379804,CUST0122,29/01/2024,Auto-generated Bill Payments transaction - TX Ref 27641,6260.13,Bill Payments,15:51:36,Cancelled,False,False,False,Completed,Settled,True,False,Completed
TXN117313,CUST0160,26/01/2024,Auto-generated Bill Payments transaction - TX Ref 34028,4736.14,Bill Payments,02:04:21,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN586877,CUST0126,11/02/2024,Auto-generated Transfers transaction - TX Ref 30415,9036.89,Transfers,12:18:32,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN856286,CUST0182,10/02/2024,Auto-generated Card Payments transaction - TX Ref 87543,937.97,Card Payments,19:00:32,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN676551,CUST0011,12/02/2024,Auto-generated Transfers transaction - TX Ref 82696,5183.16,Transfers,14:48:22,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN619812,CUST0033,25/01/2024,Auto-generated Withdrawals transaction - TX Ref 98195,2064.06,Withdrawals,22:42:36,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN851225,CUST0067,03/01/2024,Auto-generated Transfers transaction - TX Ref 76056,2152.28,Transfers,20:57:24,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN606651,CUST0022,02/01/2024,Auto-generated Withdrawals transaction - TX Ref 17857,7023.09,Withdrawals,14:22:18,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN457409,CUST0126,15/01/2024,Auto-generated Bill Payments transaction - TX Ref 96950,8651.27,Bill Payments,09:44:41,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN254789,CUST0038,08/02/2024,Auto-generated Withdrawals transaction - TX Ref 42784,23.26,Withdrawals,13:45:57,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN164574,CUST0001,18/02/2024,Auto-generated Transfers transaction - TX Ref 16674,3723.7,Transfers,03:25:44,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN637161,CUST0176,18/01/2024,Auto-generated Pre-Funding transaction - TX Ref 83448,2775.97,Pre-Funding,18:21:24,Completed,False,False,False,Failed,Settled,True,True,Pending
TXN121300,CUST0025,19/01/2024,Auto-generated Pre-Funding transaction - TX Ref 60204,8433.51,Pre-Funding,15:21:00,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN443091,CUST0085,14/02/2024,Auto-generated Withdrawals transaction - TX Ref 75651,5532.26,Withdrawals,15:02:13,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN777775,CUST0025,05/01/2024,Auto-generated Transfers transaction - TX Ref 18170,6904.65,Transfers,21:30:32,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN366182,CUST0064,23/01/2024,Auto-generated Withdrawals transaction - TX Ref 97685,3697.9,Withdrawals,07:26:58,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN570688,CUST0084,04/02/2024,Auto-generated Bill Payments transaction - TX Ref 94189,2794.1,Bill Payments,17:06:45,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN755771,CUST0177,08/01/2024,Auto-generated Bill Payments transaction - TX Ref 83572,4635.51,Bill Payments,19:19:29,Cancelled,False,False,False,Completed,Settled,True,False,Pending
TXN487013,CUST0177,19/02/2024,Auto-generated Transfers transaction - TX Ref 23038,490.75,Transfers,19:36:16,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN107470,CUST0034,25/02/2024,Auto-generated Bill Payments transaction - TX Ref 49889,1531.36,Bill Payments,12:46:54,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN161898,CUST0032,29/01/2024,Auto-generated Transfers transaction - TX Ref 45198,6433.33,Transfers,01:41:07,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN125013,CUST0076,01/03/2024,Auto-generated Pre-Funding transaction - TX Ref 90153,4655.66,Pre-Funding,19:41:11,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN956356,CUST0092,12/02/2024,Auto-generated Bill Payments transaction - TX Ref 22814,3166.64,Bill Payments,02:54:04,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN606121,CUST0139,03/01/2024,Auto-generated Pre-Funding transaction - TX Ref 60303,2340.85,Pre-Funding,05:00:34,Cancelled,False,False,False,Completed,Settled,True,True,Pending
TXN846672,CUST0197,22/02/2024,Auto-generated Pre-Funding transaction - TX Ref 45773,6484.61,Pre-Funding,13:05:36,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN469370,CUST0003,23/02/2024,Auto-generated Withdrawals transaction - TX Ref 99643,1894.71,Withdrawals,01:54:57,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN611215,CUST0112,25/01/2024,Auto-generated Bill Payments transaction - TX Ref 22192,6920.45,Bill Payments,13:02:27,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN249373,CUST0076,03/01/2024,Auto-generated Withdrawals transaction - TX Ref 93489,4261.66,Withdrawals,07:59:31,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN343855,CUST0162,19/01/2024,Auto-generated Withdrawals transaction - TX Ref 92528,8101.46,Withdrawals,22:10:23,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN767360,CUST0145,18/02/2024,Auto-generated Withdrawals transaction - TX Ref 48970,9545.23,Withdrawals,15:01:03,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN852526,CUST0036,26/02/2024,Auto-generated Card Payments transaction - TX Ref 73880,6660.48,Card Payments,06:46:39,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN964445,CUST0098,27/01/2024,Auto-generated Card Payments transaction - TX Ref 83966,1071.14,Card Payments,08:04:21,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN642205,CUST0049,15/02/2024,Auto-generated Bill Payments transaction - TX Ref 99165,3373.42,Bill Payments,02:41:08,Cancelled,False,False,False,Completed,Settled,True,False,Pending
TXN543079,CUST0092,12/01/2024,Auto-generated Pre-Funding transaction - TX Ref 68396,805.41,Pre-Funding,02:20:40,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN147673,CUST0024,20/01/2024,Auto-generated Card Payments transaction - TX Ref 78910,7559.81,Card Payments,03:29:11,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN107415,CUST0047,24/01/2024,Auto-generated Transfers transaction - TX Ref 10105,7670.76,Transfers,11:40:06,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN628004,CUST0172,19/01/2024,Auto-generated Withdrawals transaction - TX Ref 20134,6868.39,Withdrawals,07:15:15,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN620907,CUST0002,30/01/2024,Auto-generated Withdrawals transaction - TX Ref 91458,20.46,Withdrawals,11:56:34,Completed,False,False,False,Failed,Settled,False,False,Completed
TXN838877,CUST0145,21/02/2024,Auto-generated Card Payments transaction - TX Ref 26898,2167.92,Card Payments,03:16:46,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN819883,CUST0141,29/01/2024,Auto-generated Card Payments transaction - TX Ref 50715,6804.1,Card Payments,16:40:32,Cancelled,False,False,False,Completed,Settled,True,False,Completed
TXN771811,CUST0008,02/01/2024,Auto-generated Card Payments transaction - TX Ref 90253,9276.79,Card Payments,15:47:53,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN261785,CUST0059,10/02/2024,Auto-generated Pre-Funding transaction - TX Ref 57360,7491.99,Pre-Funding,22:53:14,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN540312,CUST0038,13/02/2024,Auto-generated Pre-Funding transaction - TX Ref 86065,5419.41,Pre-Funding,06:30:59,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN129710,CUST0110,24/01/2024,Auto-generated Bill Payments transaction - TX Ref 17479,4165.09,Bill Payments,09:53:04,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN803605,CUST0154,18/02/2024,Auto-generated Bill Payments transaction - TX Ref 85446,690.98,Bill Payments,13:33:21,Completed,False,False,False,Completed,Settled,False,False,Completed
